QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,PRODUCTLINE,MSRP,COUNTRY,DEALSIZE,sale_year,sale_month,sale_day
44,100.0,2,4984.32,2005-01-07,Motorcycles,81,USA,Medium,2005,1,7
49,100.0,8,5406.66,2005-02-03,Motorcycles,81,France,Medium,2005,2,3
22,100.0,13,3491.18,2005-03-04,Motorcycles,81,USA,Medium,2005,3,4
31,68.34,3,2118.54,2005-04-08,Motorcycles,81,UK,Small,2005,4,8
41,70.67,5,2897.47,2003-02-11,Ships,66,Denmark,Small,2003,2,11
25,76.67,14,1916.75,2003-04-28,Ships,66,Austria,Small,2003,4,28
31,60.0,5,1860.0,2003-06-12,Ships,66,UK,Small,2003,6,12
41,64.0,2,2624.0,2003-08-08,Ships,66,USA,Small,2003,8,8
43,64.67,1,2780.81,2003-09-28,Ships,66,Spain,Small,2003,9,28
43,75.34,12,3239.62,2003-10-23,Ships,66,Sweden,Medium,2003,10,23
24,76.0,3,1824.0,2003-11-07,Ships,66,Spain,Small,2003,11,7
21,54.0,3,1134.0,2003-11-14,Ships,66,USA,Small,2003,11,14
23,64.67,9,1487.41,2003-11-26,Ships,66,Spain,Small,2003,11,26
38,74.67,3,2837.46,2004-01-02,Ships,66,France,Small,2004,1,2
31,62.67,15,1942.77,2004-02-19,Ships,66,USA,Small,2004,2,19
36,70.67,3,2544.12,2004-03-29,Ships,66,USA,Small,2004,3,29
36,71.34,6,2568.24,2004-05-07,Ships,66,USA,Small,2004,5,7
34,62.0,4,2108.0,2004-06-17,Ships,66,Canada,Small,2004,6,17
21,65.34,7,1372.14,2004-07-21,Ships,66,Belgium,Small,2004,7,21
45,78.67,9,3540.15,2004-08-20,Ships,66,Canada,Medium,2004,8,20
26,75.34,4,1958.84,2004-09-10,Ships,66,USA,Small,2004,9,10
50,54.0,3,2700.0,2004-10-14,Ships,66,UK,Small,2004,10,14
41,62.0,2,2542.0,2004-10-29,Ships,66,France,Small,2004,10,29
39,60.0,1,2340.0,2004-11-09,Ships,66,Sweden,Small,2004,11,9
22,100.0,5,2816.44,2004-11-23,Ships,66,Japan,Small,2004,11,23
46,76.67,11,3526.82,2004-12-02,Ships,66,Spain,Medium,2004,12,2
44,100.0,14,4627.92,2005-01-31,Ships,66,Finland,Medium,2005,1,31
25,77.34,1,1933.5,2005-02-28,Ships,66,USA,Small,2005,2,28
39,66.67,1,2600.13,2005-03-23,Ships,66,USA,Small,2005,3,23
37,71.34,6,2639.58,2005-05-06,Ships,66,USA,Small,2005,5,6
31,100.0,7,3312.97,2003-02-17,Planes,91,Italy,Medium,2003,2,17
47,82.21,13,3863.87,2003-04-29,Planes,91,Australia,Medium,2003,4,29
24,77.64,8,1863.36,2003-06-27,Planes,91,Spain,Small,2003,6,27
36,100.0,2,3945.96,2003-08-10,Planes,91,USA,Medium,2003,8,10
48,100.0,2,4954.08,2003-10-08,Planes,91,Spain,Medium,2003,10,8
28,98.65,14,2762.2,2003-10-28,Planes,91,USA,Small,2003,10,28
48,83.12,2,3989.76,2003-12-01,Planes,91,USA,Medium,2003,12,1
21,78.55,12,1649.55,2004-01-12,Planes,91,Japan,Small,2004,1,12
25,100.0,14,2534.75,2004-02-20,Planes,91,Australia,Small,2004,2,20
25,100.0,8,2580.25,2004-04-02,Planes,91,Canada,Small,2004,4,2
31,91.34,9,2831.54,2004-05-11,Planes,91,USA,Small,2004,5,11
40,84.03,4,3361.2,2004-06-24,Planes,91,Spain,Medium,2004,6,24
32,89.51,14,2864.32,2004-07-23,Planes,91,France,Small,2004,7,23
24,83.12,6,1994.88,2004-08-21,Planes,91,Norway,Small,2004,8,21
42,100.0,2,4296.6,2004-09-15,Planes,91,Germany,Medium,2004,9,15
21,100.0,12,2224.95,2004-10-15,Planes,91,USA,Small,2004,10,15
34,82.21,4,2795.14,2004-11-01,Planes,91,UK,Small,2004,11,1
27,100.0,8,2762.1,2004-11-12,Planes,91,Italy,Small,2004,11,12
30,88.6,5,2658.0,2004-11-24,Planes,91,Spain,Small,2004,11,24
39,100.0,9,5043.87,2004-12-04,Planes,91,USA,Medium,2004,12,4
20,60.54,4,1210.8,2004-12-17,Planes,91,Australia,Small,2004,12,17
37,81.87,6,3029.19,2005-02-03,Planes,91,France,Medium,2005,2,3
46,100.0,2,10066.6,2005-03-03,Planes,91,USA,Large,2005,3,3
47,87.69,6,4121.43,2005-03-30,Planes,91,France,Medium,2005,3,30
11,100.0,8,1135.31,2005-04-03,Planes,91,USA,Small,2005,4,3
23,91.34,9,2100.82,2005-05-10,Planes,91,Italy,Small,2005,5,10
29,70.15,12,2034.35,2003-02-11,Ships,86,Denmark,Small,2003,2,11
38,79.68,6,3027.84,2003-04-16,Ships,86,Singapore,Medium,2003,4,16
32,97.0,3,3104.0,2003-06-06,Ships,86,Spain,Medium,2003,6,6
43,84.01,9,3612.43,2003-08-08,Ships,86,USA,Medium,2003,8,8
31,87.48,8,2711.88,2003-09-28,Ships,86,Spain,Small,2003,9,28
29,100.0,3,3013.97,2003-10-21,Ships,86,USA,Medium,2003,10,21
31,88.34,10,2738.54,2003-11-07,Ships,86,Spain,Small,2003,11,7
30,94.4,10,2832.0,2003-11-14,Ships,86,USA,Small,2003,11,14
50,94.4,2,4720.0,2003-11-26,Ships,86,USA,Medium,2003,11,26
40,80.55,10,3222.0,2004-01-02,Ships,86,France,Medium,2004,1,2
23,97.0,4,2231.0,2004-02-18,Ships,86,Belgium,Small,2004,2,18
26,88.34,7,2296.84,2004-03-20,Ships,86,UK,Small,2004,3,20
40,100.0,13,4157.2,2004-05-07,Ships,86,USA,Medium,2004,5,7
21,100.0,14,2146.2,2004-07-21,Ships,86,Belgium,Small,2004,7,21
43,86.61,2,3724.23,2004-08-20,Ships,86,USA,Medium,2004,8,20
29,71.89,5,2084.81,2004-09-09,Ships,86,Italy,Small,2004,9,9
38,91.81,10,3488.78,2004-10-14,Ships,86,UK,Medium,2004,10,14
23,76.22,2,1753.06,2004-10-22,Ships,86,Denmark,Small,2004,10,22
20,100.0,7,3469.2,2004-11-10,Ships,86,Denmark,Medium,2004,11,10
36,70.3,9,2530.8,2004-11-21,Ships,86,USA,Small,2004,11,21
28,100.0,4,2924.32,2004-12-02,Ships,86,Spain,Small,2004,12,2
44,100.0,2,4496.8,2005-01-26,Ships,86,Japan,Medium,2005,1,26
49,100.0,1,6397.44,2005-02-23,Ships,86,USA,Medium,2005,2,23
32,80.55,5,2577.6,2005-03-28,Ships,86,France,Small,2005,3,28
34,100.0,13,3533.62,2005-05-06,Ships,86,USA,Medium,2005,5,6
30,100.0,16,3177.3,2003-02-17,Ships,90,Italy,Medium,2003,2,17
29,94.14,7,2730.06,2003-04-28,Ships,90,Austria,Small,2003,4,28
22,85.99,8,1891.78,2003-06-16,Ships,90,USA,Small,2003,6,16
26,100.0,11,2612.48,2003-08-10,Ships,90,USA,Small,2003,8,10
32,91.43,9,2925.76,2003-10-06,Ships,90,Finland,Small,2003,10,6
29,100.0,5,2940.02,2003-10-23,Ships,90,Sweden,Small,2003,10,23
34,96.86,8,3293.24,2003-11-08,Ships,90,France,Medium,2003,11,8
24,99.57,5,2389.68,2003-11-14,Ships,90,UK,Small,2003,11,14
24,90.52,2,2172.48,2003-11-26,Ships,90,Spain,Small,2003,11,26
33,88.71,4,2927.43,2004-01-09,Ships,90,USA,Small,2004,1,9
26,100.0,8,2659.54,2004-02-19,Ships,90,USA,Small,2004,2,19
40,95.95,4,3838.0,2004-05-08,Ships,90,USA,Medium,2004,5,8
44,94.14,13,4142.16,2004-06-24,Ships,90,Spain,Medium,2004,6,24
24,90.52,5,2172.48,2004-07-21,Ships,90,USA,Small,2004,7,21
20,94.14,2,1882.8,2004-08-20,Ships,90,Canada,Small,2004,8,20
34,100.0,11,3477.86,2004-09-15,Ships,90,Germany,Medium,2004,9,15
34,97.76,5,3323.84,2004-10-14,Ships,90,USA,Medium,2004,10,14
45,93.24,13,4195.8,2004-11-01,Ships,90,UK,Medium,2004,11,1
41,100.0,9,4156.58,2004-11-12,Ships,90,Italy,Medium,2004,11,12
55,71.25,15,3918.75,2004-11-23,Ships,90,Japan,Medium,2004,11,23
23,100.0,3,2352.67,2004-12-03,Ships,90,USA,Small,2004,12,3
24,45.39,14,1089.36,2004-12-17,Ships,90,Australia,Small,2004,12,17
32,84.41,15,2701.12,2005-01-31,Ships,90,Finland,Small,2005,1,31
29,85.76,13,2487.04,2005-03-01,Ships,90,Spain,Small,2005,3,1
36,100.0,7,3910.32,2005-03-30,Ships,90,France,Medium,2005,3,30
46,87.8,5,4038.8,2005-04-01,Ships,90,USA,Medium,2005,4,1
32,95.95,4,3070.4,2005-05-09,Ships,90,Australia,Medium,2005,5,9
34,100.0,9,3763.46,2003-02-17,Planes,99,Italy,Medium,2003,2,17
24,100.0,15,2584.8,2003-04-29,Planes,99,Australia,Small,2003,4,29
40,100.0,1,4427.6,2003-06-16,Planes,99,USA,Medium,2003,6,16
26,82.77,4,2152.02,2003-08-10,Planes,99,USA,Small,2003,8,10
20,100.0,2,2353.4,2003-10-06,Planes,99,Finland,Small,2003,10,6
31,100.0,16,3431.39,2003-10-28,Planes,99,USA,Medium,2003,10,28
22,87.75,1,1930.5,2003-11-08,Planes,99,France,Small,2003,11,8
42,100.0,1,4774.56,2003-11-27,Planes,99,Philippines,Medium,2003,11,27
26,99.72,14,2592.72,2004-01-12,Planes,99,Japan,Small,2004,1,12
37,87.75,1,3246.75,2004-02-19,Planes,99,USA,Medium,2004,2,19
38,88.75,10,3372.5,2004-04-02,Planes,99,Canada,Medium,2004,4,2
35,100.0,11,3909.15,2004-05-11,Planes,99,USA,Medium,2004,5,11
33,90.75,6,2994.75,2004-06-24,Planes,99,Spain,Small,2004,6,24
39,100.0,16,4472.52,2004-07-23,Planes,99,France,Medium,2004,7,23
45,100.0,8,4576.95,2004-08-21,Planes,99,Norway,Medium,2004,8,21
24,100.0,4,2441.04,2004-09-15,Planes,99,Germany,Small,2004,9,15
35,88.75,14,3106.25,2004-10-15,Planes,99,USA,Medium,2004,10,15
23,100.0,6,2706.41,2004-11-01,Planes,99,UK,Small,2004,11,1
37,100.0,10,4021.53,2004-11-12,Planes,99,Italy,Medium,2004,11,12
55,87.75,7,4826.25,2004-11-24,Planes,99,Spain,Medium,2004,11,24
49,100.0,2,4935.28,2004-12-03,Planes,99,USA,Medium,2004,12,3
26,100.0,9,2754.7,2004-12-17,Planes,99,Australia,Small,2004,12,17
33,100.0,1,3856.71,2005-02-03,Planes,99,France,Medium,2005,2,3
37,83.84,14,3102.08,2005-03-01,Planes,99,Spain,Medium,2005,3,1
22,86.76,8,1908.72,2005-03-30,Planes,99,France,Small,2005,3,30
85,88.75,10,7543.75,2005-04-03,Planes,99,USA,Large,2005,4,3
22,100.0,11,2457.18,2005-05-10,Planes,99,Italy,Small,2005,5,10
31,65.77,3,2038.87,2003-02-11,Ships,72,Denmark,Small,2003,2,11
38,65.77,12,2499.26,2003-04-28,Ships,72,Austria,Small,2003,4,28
45,85.29,3,3838.05,2003-06-12,Ships,72,UK,Medium,2003,6,12
31,85.29,16,2643.99,2003-08-10,Ships,72,USA,Small,2003,8,10
36,64.33,1,2315.88,2003-10-02,Ships,72,USA,Small,2003,10,2
46,70.11,10,3225.06,2003-10-23,Ships,72,Sweden,Medium,2003,10,23
32,76.62,1,2451.84,2003-11-07,Ships,72,Spain,Small,2003,11,7
39,57.82,1,2254.98,2003-11-14,Ships,72,USA,Small,2003,11,14
50,78.79,7,3939.5,2003-11-26,Ships,72,Spain,Medium,2003,11,26
46,74.45,1,3424.7,2004-01-02,Ships,72,France,Medium,2004,1,2
36,80.95,13,2914.2,2004-02-19,Ships,72,USA,Small,2004,2,19
29,82.4,1,2389.6,2004-03-29,Ships,72,USA,Small,2004,3,29
32,75.89,4,2428.48,2004-05-07,Ships,72,USA,Small,2004,5,7
44,68.67,2,3021.48,2004-06-17,Ships,72,Canada,Medium,2004,6,17
42,62.16,5,2610.72,2004-07-21,Ships,72,Belgium,Small,2004,7,21
47,65.77,7,3091.19,2004-08-20,Ships,72,Canada,Medium,2004,8,20
44,58.55,2,2576.2,2004-09-10,Ships,72,USA,Small,2004,9,10
43,75.17,1,3232.31,2004-10-14,Ships,72,UK,Medium,2004,10,14
48,74.45,18,3573.6,2004-11-01,Ships,72,UK,Medium,2004,11,1
21,96.31,1,2022.51,2004-11-10,Ships,72,Denmark,Small,2004,11,10
50,74.35,9,3717.5,2004-11-23,Ships,72,Japan,Medium,2004,11,23
29,75.35,12,2185.15,2004-12-02,Ships,72,Spain,Small,2004,12,2
41,70.33,16,2883.53,2005-01-31,Ships,72,Finland,Small,2005,1,31
37,100.0,10,5017.57,2005-03-01,Ships,72,Spain,Medium,2005,3,1
22,66.5,4,1463.0,2005-03-28,Ships,72,France,Small,2005,3,28
31,75.89,4,2352.59,2005-05-06,Ships,72,USA,Small,2005,5,6
42,100.0,6,4460.82,2003-01-29,Classic Cars,101,Norway,Medium,2003,1,29
42,100.0,10,4758.18,2003-04-01,Classic Cars,101,France,Medium,2003,4,1
45,100.0,6,4597.2,2003-05-28,Classic Cars,101,Spain,Medium,2003,5,28
36,100.0,6,4114.8,2003-07-24,Classic Cars,101,USA,Medium,2003,7,24
20,100.0,3,2104.0,2003-09-19,Classic Cars,101,Singapore,Small,2003,9,19
39,81.93,4,3195.27,2003-10-21,Classic Cars,101,Austria,Medium,2003,10,21
42,85.98,11,3611.16,2003-11-06,Classic Cars,101,UK,Medium,2003,11,6
23,86.99,3,2000.77,2003-11-13,Classic Cars,101,USA,Small,2003,11,13
26,89.01,6,2314.26,2003-11-25,Classic Cars,101,France,Small,2003,11,25
33,100.0,1,3871.89,2003-12-05,Classic Cars,101,Canada,Medium,2003,12,5
31,88.0,6,2728.0,2004-02-04,Classic Cars,101,Singapore,Small,2004,2,4
50,100.0,11,5614.0,2004-03-11,Classic Cars,101,USA,Medium,2004,3,11
44,100.0,4,4628.8,2004-05-04,Classic Cars,101,USA,Medium,2004,5,4
45,80.92,1,3641.4,2004-06-15,Classic Cars,101,Japan,Medium,2004,6,15
46,88.0,4,4048.0,2004-07-19,Classic Cars,101,Australia,Medium,2004,7,19
27,85.98,11,2321.46,2004-08-19,Classic Cars,101,USA,Small,2004,8,19
28,100.0,6,3256.96,2004-09-08,Classic Cars,101,Sweden,Medium,2004,9,8
40,100.0,1,4208.0,2004-10-11,Classic Cars,101,France,Medium,2004,10,11
30,99.13,9,2973.9,2004-10-22,Classic Cars,101,Canada,Small,2004,10,22
34,100.0,5,4248.3,2004-11-05,Classic Cars,101,USA,Medium,2004,11,5
46,100.0,2,9558.8,2004-11-20,Classic Cars,101,France,Large,2004,11,20
32,82.83,7,2650.56,2004-11-01,Classic Cars,101,Spain,Small,2004,11,1
27,100.0,3,3761.37,2004-12-10,Classic Cars,101,Spain,Medium,2004,12,10
34,100.0,3,4301.34,2005-01-23,Classic Cars,101,USA,Medium,2005,1,23
34,54.84,9,1864.56,2005-02-17,Classic Cars,101,USA,Small,2005,2,17
34,100.0,4,3576.8,2005-05-01,Classic Cars,101,Canada,Medium,2005,5,1
46,80.92,1,3722.32,2005-05-31,Classic Cars,101,Spain,Medium,2005,5,31
32,100.0,1,3986.56,2003-02-17,Planes,118,Italy,Medium,2003,2,17
24,100.0,7,3417.12,2003-04-29,Planes,118,Australia,Medium,2003,4,29
27,99.67,2,2691.09,2003-06-27,Planes,118,Spain,Small,2003,6,27
20,100.0,13,2752.6,2003-08-25,Planes,118,USA,Small,2003,8,25
36,100.0,8,4527.72,2003-10-28,Planes,118,USA,Medium,2003,10,28
29,100.0,8,3957.05,2003-11-18,Planes,118,Norway,Medium,2003,11,18
25,100.0,6,2818.0,2004-01-12,Planes,118,Japan,Small,2004,1,12
29,100.0,8,3199.86,2004-02-20,Planes,118,Australia,Medium,2004,2,20
25,96.11,2,2402.75,2004-04-02,Planes,118,Canada,Small,2004,4,2
44,100.0,3,6055.72,2004-05-11,Planes,118,USA,Medium,2004,5,11
47,100.0,9,5465.16,2004-06-28,Planes,118,USA,Medium,2004,6,28
48,100.0,8,6378.72,2004-07-23,Planes,118,France,Medium,2004,7,23
45,100.0,13,5392.8,2004-08-27,Planes,118,USA,Medium,2004,8,27
35,100.0,3,3986.5,2004-09-16,Planes,118,Ireland,Medium,2004,9,16
31,100.0,6,4009.23,2004-10-15,Planes,118,USA,Medium,2004,10,15
50,100.0,8,7119.0,2004-11-02,Planes,118,USA,Large,2004,11,2
33,100.0,11,4072.2,2004-11-12,Planes,118,Italy,Medium,2004,11,12
29,100.0,6,4094.51,2004-11-24,Planes,118,Spain,Medium,2004,11,24
48,68.8,4,3302.4,2004-12-04,Planes,118,USA,Medium,2004,12,4
44,72.42,5,3186.48,2004-12-17,Planes,118,Australia,Medium,2004,12,17
25,66.73,10,1668.25,2005-02-03,Planes,118,France,Small,2005,2,3
50,100.0,3,7154.5,2005-03-03,Planes,118,USA,Large,2005,3,3
23,100.0,9,2810.83,2005-03-30,Planes,118,France,Small,2005,3,30
21,96.11,2,2018.31,2005-04-03,Planes,118,USA,Small,2005,4,3
41,100.0,3,5642.83,2005-05-10,Planes,118,Italy,Medium,2005,5,10
44,74.4,8,3273.6,2003-02-17,Planes,80,Italy,Medium,2003,2,17
43,76.0,14,3268.0,2003-04-29,Planes,80,Australia,Medium,2003,4,29
28,96.0,3,2688.0,2003-08-10,Planes,80,USA,Small,2003,8,10
43,86.4,1,3715.2,2003-10-06,Planes,80,Finland,Medium,2003,10,6
48,96.0,15,4608.0,2003-10-28,Planes,80,USA,Medium,2003,10,28
38,82.4,3,3131.2,2003-12-01,Planes,80,USA,Medium,2003,12,1
31,86.4,13,2678.4,2004-01-12,Planes,80,Japan,Small,2004,1,12
26,67.2,15,1747.2,2004-02-20,Planes,80,Australia,Small,2004,2,20
32,92.0,9,2944.0,2004-04-02,Planes,80,Canada,Small,2004,4,2
44,67.2,10,2956.8,2004-05-11,Planes,80,USA,Small,2004,5,11
27,76.0,5,2052.0,2004-06-24,Planes,80,Spain,Small,2004,6,24
43,73.6,15,3164.8,2004-07-23,Planes,80,France,Medium,2004,7,23
25,69.6,7,1740.0,2004-08-21,Planes,80,Norway,Small,2004,8,21
22,80.8,3,1777.6,2004-09-15,Planes,80,Germany,Small,2004,9,15
21,87.2,13,1831.2,2004-10-15,Planes,80,USA,Small,2004,10,15
48,75.2,5,3609.6,2004-11-01,Planes,80,UK,Medium,2004,11,1
33,64.0,13,2112.0,2004-11-12,Planes,80,Italy,Small,2004,11,12
34,100.0,5,3644.12,2004-11-24,Planes,80,Austria,Medium,2004,11,24
43,81.95,6,3523.85,2004-12-04,Planes,80,USA,Medium,2004,12,4
44,100.0,10,5001.92,2004-12-17,Planes,80,Australia,Medium,2004,12,17
44,100.0,11,5208.72,2005-02-03,Planes,80,France,Medium,2005,2,3
32,94.34,17,3018.88,2005-03-01,Planes,80,Spain,Medium,2005,3,1
29,65.6,10,1902.4,2005-03-30,Planes,80,France,Small,2005,3,30
77,92.0,9,7084.0,2005-04-03,Planes,80,USA,Large,2005,4,3
39,67.2,10,2620.8,2005-05-10,Planes,80,Italy,Small,2005,5,10
39,81.14,6,3164.46,2003-02-11,Ships,100,Denmark,Medium,2003,2,11
36,100.0,1,4219.2,2003-04-21,Ships,100,Spain,Medium,2003,4,21
42,91.15,6,3828.3,2003-06-12,Ships,100,UK,Medium,2003,6,12
21,100.0,3,2334.99,2003-08-08,Ships,100,USA,Small,2003,8,8
50,88.15,2,4407.5,2003-09-28,Ships,100,Spain,Medium,2003,9,28
24,100.0,13,2812.8,2003-10-23,Ships,100,Sweden,Small,2003,10,23
44,92.16,4,4055.04,2003-11-07,Ships,100,Spain,Medium,2003,11,7
37,100.0,4,3891.66,2003-11-14,Ships,100,USA,Medium,2003,11,14
27,92.16,10,2488.32,2003-11-26,Ships,100,Spain,Small,2003,11,26
37,100.0,4,4447.4,2004-01-02,Ships,100,France,Medium,2004,1,2
38,100.0,16,4187.22,2004-02-19,Ships,100,USA,Medium,2004,2,19
48,96.16,1,4615.68,2004-03-20,Ships,100,UK,Medium,2004,3,20
30,100.0,7,3245.4,2004-05-07,Ships,100,USA,Medium,2004,5,7
25,88.15,5,2203.75,2004-06-17,Ships,100,Canada,Small,2004,6,17
40,86.15,8,3446.0,2004-07-21,Ships,100,Belgium,Medium,2004,7,21
22,88.15,10,1939.3,2004-08-20,Ships,100,Canada,Small,2004,8,20
34,100.0,5,3473.78,2004-09-10,Ships,100,USA,Medium,2004,9,10
32,90.15,4,2884.8,2004-10-14,Ships,100,UK,Small,2004,10,14
31,86.15,3,2670.65,2004-10-29,Ships,100,France,Small,2004,10,29
43,80.0,2,3440.0,2004-11-10,Ships,100,Denmark,Medium,2004,11,10
31,89.38,1,2770.78,2004-11-21,Ships,100,USA,Small,2004,11,21
31,77.34,13,2397.54,2004-12-02,Ships,100,Spain,Small,2004,12,2
34,96.34,2,3275.56,2005-01-31,Ships,100,Finland,Medium,2005,1,31
45,92.08,2,4143.6,2005-03-01,Ships,100,Spain,Medium,2005,3,1
48,100.0,3,5192.64,2005-03-28,Ships,100,France,Medium,2005,3,28
28,100.0,7,3029.04,2005-05-06,Ships,100,USA,Medium,2005,5,6
22,100.0,7,2556.18,2003-02-11,Ships,99,Denmark,Small,2003,2,11
45,83.42,1,3753.9,2003-04-16,Ships,99,Singapore,Medium,2003,4,16
30,85.41,7,2562.3,2003-06-12,Ships,99,UK,Small,2003,6,12
38,85.41,4,3245.58,2003-08-08,Ships,99,USA,Medium,2003,8,8
20,100.0,3,2204.6,2003-09-28,Ships,99,Spain,Small,2003,9,28
28,100.0,14,3003.0,2003-10-23,Ships,99,Sweden,Medium,2003,10,23
24,100.0,5,2526.48,2003-11-07,Ships,99,Spain,Small,2003,11,7
22,79.45,5,1747.9,2003-11-14,Ships,99,USA,Small,2003,11,14
35,93.35,11,3267.25,2003-11-26,Ships,99,Spain,Medium,2003,11,26
33,85.41,5,2818.53,2004-01-02,Ships,99,France,Small,2004,1,2
31,95.34,17,2955.54,2004-02-19,Ships,99,USA,Small,2004,2,19
35,82.43,2,2885.05,2004-03-20,Ships,99,UK,Small,2004,3,20
35,90.37,8,3162.95,2004-05-07,Ships,99,USA,Medium,2004,5,7
50,81.43,6,4071.5,2004-06-17,Ships,99,Canada,Medium,2004,6,17
26,100.0,9,2969.46,2004-07-21,Ships,99,Belgium,Small,2004,7,21
38,89.38,11,3396.44,2004-08-20,Ships,99,Canada,Medium,2004,8,20
45,100.0,1,4692.6,2004-09-10,Ships,99,USA,Medium,2004,9,10
30,100.0,5,3515.7,2004-10-14,Ships,99,UK,Medium,2004,10,14
37,91.37,4,3380.69,2004-10-29,Ships,99,France,Medium,2004,10,29
37,86.61,3,3204.57,2004-11-10,Ships,99,Denmark,Medium,2004,11,10
36,71.89,7,2588.04,2004-11-21,Ships,99,USA,Small,2004,11,21
25,100.0,16,2854.75,2004-12-02,Ships,99,Spain,Small,2004,12,2
37,100.0,8,4025.6,2005-01-31,Ships,99,Finland,Medium,2005,1,31
30,95.48,3,2864.4,2005-03-01,Ships,99,Spain,Small,2005,3,1
36,100.0,2,3789.72,2005-03-28,Ships,99,France,Medium,2005,3,28
27,90.37,8,2439.99,2005-05-06,Ships,99,USA,Small,2005,5,6
48,61.44,10,2949.12,2003-02-17,Planes,74,Italy,Small,2003,2,17
26,59.22,1,1539.72,2003-04-28,Planes,74,Austria,Small,2003,4,28
26,85.13,2,2213.38,2003-06-16,Planes,74,USA,Small,2003,6,16
34,85.87,5,2919.58,2003-08-10,Planes,74,USA,Small,2003,8,10
44,85.87,3,3778.28,2003-10-06,Planes,74,Finland,Medium,2003,10,6
39,82.91,17,3233.49,2003-10-28,Planes,74,USA,Medium,2003,10,28
45,76.25,2,3431.25,2003-11-08,Planes,74,France,Medium,2003,11,8
40,63.67,2,2546.8,2003-11-27,Planes,74,Philippines,Small,2003,11,27
42,70.33,15,2953.86,2004-01-12,Planes,74,Japan,Small,2004,1,12
43,74.03,2,3183.29,2004-02-19,Planes,74,USA,Medium,2004,2,19
34,72.55,11,2466.7,2004-04-02,Planes,74,Canada,Small,2004,4,2
38,62.19,12,2363.22,2004-05-11,Planes,74,USA,Small,2004,5,11
35,71.07,7,2487.45,2004-06-24,Planes,74,Spain,Small,2004,6,24
31,72.55,17,2249.05,2004-07-23,Planes,74,France,Small,2004,7,23
32,64.41,9,2061.12,2004-08-21,Planes,74,Norway,Small,2004,8,21
47,86.62,5,4071.14,2004-09-15,Planes,74,Germany,Medium,2004,9,15
39,68.11,15,2656.29,2004-10-15,Planes,74,USA,Small,2004,10,15
44,62.19,7,2736.36,2004-11-01,Planes,74,UK,Small,2004,11,1
39,85.87,12,3348.93,2004-11-12,Planes,74,Italy,Medium,2004,11,12
50,57.86,8,2893.0,2004-11-23,Planes,74,Japan,Small,2004,11,23
22,75.51,1,1661.22,2004-12-03,Planes,74,USA,Small,2004,12,3
35,100.0,11,4277.35,2004-12-17,Planes,74,Australia,Medium,2004,12,17
45,55.62,17,2502.9,2005-01-31,Planes,74,Finland,Small,2005,1,31
44,86.4,15,3801.6,2005-03-01,Planes,74,Spain,Medium,2005,3,1
36,87.36,12,3144.96,2005-03-30,Planes,74,France,Medium,2005,3,30
28,72.55,11,2031.4,2005-04-03,Planes,74,USA,Small,2005,4,3
43,62.19,12,2674.17,2005-05-10,Planes,74,Italy,Small,2005,5,10
48,52.64,15,2526.72,2003-02-17,Planes,49,Italy,Small,2003,2,17
28,48.17,6,1348.76,2003-04-28,Planes,49,Austria,Small,2003,4,28
21,41.71,7,875.91,2003-06-16,Planes,49,USA,Small,2003,6,16
37,50.65,10,1874.05,2003-08-10,Planes,49,USA,Small,2003,8,10
34,49.16,8,1671.44,2003-10-06,Planes,49,Finland,Small,2003,10,6
40,41.71,4,1668.4,2003-10-23,Planes,49,Sweden,Small,2003,10,23
45,51.15,7,2301.75,2003-11-08,Planes,49,France,Small,2003,11,8
28,52.14,4,1459.92,2003-11-14,Planes,49,UK,Small,2003,11,14
29,41.71,1,1209.59,2003-11-26,Planes,49,Spain,Small,2003,11,26
48,44.69,3,2145.12,2004-01-09,Planes,49,USA,Small,2004,1,9
31,45.69,7,1416.39,2004-02-19,Planes,49,USA,Small,2004,2,19
32,57.61,3,1843.52,2004-05-08,Planes,49,USA,Small,2004,5,8
21,57.11,12,1199.31,2004-06-24,Planes,49,Spain,Small,2004,6,24
32,58.6,4,1875.2,2004-07-21,Planes,49,USA,Small,2004,7,21
43,57.61,1,2477.23,2004-08-20,Planes,49,Canada,Small,2004,8,20
21,45.19,10,948.99,2004-09-15,Planes,49,Germany,Small,2004,9,15
34,53.63,4,1823.42,2004-10-14,Planes,49,USA,Small,2004,10,14
34,43.7,12,1485.8,2004-11-01,Planes,49,UK,Small,2004,11,1
44,86.13,8,3789.72,2004-11-15,Planes,49,USA,Medium,2004,11,15
27,76.31,6,2060.37,2004-11-23,Planes,49,Japan,Small,2004,11,23
49,52.64,4,2579.36,2004-12-03,Planes,49,USA,Small,2004,12,3
23,95.2,12,2189.6,2004-12-17,Planes,49,Australia,Small,2004,12,17
25,64.97,9,1624.25,2005-01-31,Planes,49,Finland,Small,2005,1,31
50,87.15,16,4357.5,2005-03-01,Planes,49,Spain,Medium,2005,3,1
34,40.22,1,1367.48,2005-03-30,Planes,49,France,Small,2005,3,30
20,56.12,4,1122.4,2005-04-01,Planes,49,USA,Small,2005,4,1
42,57.61,3,2419.62,2005-05-09,Planes,49,Australia,Small,2005,5,9
25,56.78,8,1419.5,2003-02-11,Ships,54,Denmark,Small,2003,2,11
50,43.68,2,2184.0,2003-04-16,Ships,54,Singapore,Small,2003,4,16
